lesson_id,school_id,teacher_id,persona,subject_id,class_arm_id,room_id,room_type_matches_subject,day_of_week,start_time,end_time,consecutive_period_count,time_slot_hour,soft_preference_score
SCH-033-LSN-0018,SCH-033,TCH-00429,hustling_subject_specialist,Economics,SS1A,ROOM-SS1A,1,Tuesday,10:00,11:20,2,10:00,4
SCH-033-LSN-0019,SCH-033,TCH-00429,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Tuesday,8:00,9:20,2,8:00,4
SCH-033-LSN-0020,SCH-033,TCH-00429,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Thursday,8:00,9:20,2,8:00,4
SCH-033-LSN-0021,SCH-033,TCH-00429,hustling_subject_specialist,Further Mathematics,SS1A,ROOM-SS1A,1,Tuesday,11:40,13:00,2,11:40,0
SCH-033-LSN-0022,SCH-033,TCH-00429,hustling_subject_specialist,Economics,SS3A,ROOM-SS3A,1,Thursday,9:20,10:40,2,9:20,4
SCH-033-LSN-0023,SCH-033,TCH-00430,veteran_staff_room_boss,Chemistry,SS3B,SCI-LAB-01,1,Friday,8:40,10:00,2,8:40,4
SCH-033-LSN-0024,SCH-033,TCH-00430,veteran_staff_room_boss,Chemistry,SS3A,SCI-LAB-01,1,Friday,10:00,11:20,2,10:00,4
SCH-033-LSN-0025,SCH-033,TCH-00430,veteran_staff_room_boss,Chemistry,SS1A,SCI-LAB-01,1,Monday,11:40,13:00,2,11:40,0
SCH-033-LSN-0026,SCH-033,TCH-00430,veteran_staff_room_boss,Chemistry,SS3A,SCI-LAB-01,1,Tuesday,11:40,13:00,2,11:40,0
SCH-033-LSN-0027,SCH-033,TCH-00430,veteran_staff_room_boss,Chemistry,SS1A,SCI-LAB-01,1,Wednesday,11:40,13:00,2,11:40,0
SCH-033-LSN-0028,SCH-033,TCH-00430,veteran_staff_room_boss,Further Mathematics,SS2B,ROOM-SS2B,1,Tuesday,8:40,10:00,2,8:40,4
SCH-033-LSN-0029,SCH-033,TCH-00430,veteran_staff_room_boss,Chemistry,SS2B,SCI-LAB-01,1,Thursday,11:40,13:00,2,11:40,0
SCH-033-LSN-0030,SCH-033,TCH-00430,veteran_staff_room_boss,Further Mathematics,SS2A,ROOM-SS2A,1,Monday,8:40,10:00,2,8:40,4
SCH-033-LSN-0031,SCH-033,TCH-00431,hustling_subject_specialist,Physics,SS3B,ROOM-SS3B,0,Wednesday,8:40,10:40,3,8:40,4
SCH-033-LSN-0032,SCH-033,TCH-00431,hustling_subject_specialist,Physics,SS2A,ROOM-SS2A,0,Monday,10:00,12:20,3,10:00,4
SCH-033-LSN-0033,SCH-033,TCH-00432,nysc_corper,Basic Science,JSS2A,ROOM-JSS2A,1,Monday,13:00,13:40,1,13:00,4.5
SCH-033-LSN-0034,SCH-033,TCH-00432,nysc_corper,Basic Science,JSS2A,ROOM-JSS2A,1,Monday,13:40,14:20,1,13:40,4.5
SCH-033-LSN-0035,SCH-033,TCH-00432,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-033-LSN-0036,SCH-033,TCH-00432,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-033-LSN-0037,SCH-033,TCH-00433,hustling_subject_specialist,Economics,SS2A,ROOM-SS2A,1,Thursday,8:00,9:20,2,8:00,4
SCH-033-LSN-0038,SCH-033,TCH-00433,hustling_subject_specialist,Economics,SS3A,ROOM-SS3A,1,Monday,8:00,9:20,2,8:00,4
SCH-033-LSN-0039,SCH-033,TCH-00433,hustling_subject_specialist,Physics,SS3B,ROOM-SS3B,0,Thursday,10:00,11:20,2,10:00,4
SCH-033-LSN-0040,SCH-033,TCH-00433,hustling_subject_specialist,Physics,SS3A,SCI-LAB-01,1,Monday,13:00,14:20,2,13:00,-4
SCH-033-LSN-0041,SCH-033,TCH-00433,hustling_subject_specialist,Physics,SS1B,SCI-LAB-01,1,Thursday,13:00,14:20,2,13:00,-4
SCH-033-LSN-0042,SCH-033,TCH-00433,hustling_subject_specialist,Economics,SS3A,ROOM-SS3A,1,Monday,11:40,13:00,2,11:40,0
SCH-033-LSN-0043,SCH-033,TCH-00433,hustling_subject_specialist,Economics,SS2B,ROOM-SS2B,1,Monday,10:00,11:20,2,10:00,4
SCH-033-LSN-0044,SCH-033,TCH-00434,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Tuesday,11:40,13:40,3,11:40,1.43
SCH-033-LSN-0045,SCH-033,TCH-00434,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Thursday,10:40,13:00,3,10:40,1.3
SCH-033-LSN-0046,SCH-033,TCH-00434,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Friday,8:00,10:00,3,8:00,1.5
SCH-033-LSN-0047,SCH-033,TCH-00434,overworked_generalist,PHE,SS2B,ROOM-SS2B,1,Wednesday,10:40,13:00,3,10:40,1.34
SCH-033-LSN-0048,SCH-033,TCH-00434,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Monday,10:40,13:00,3,10:40,1.33
SCH-033-LSN-0049,SCH-033,TCH-00434,overworked_generalist,Basic Technology,JSS3B,ROOM-JSS3B,0,Thursday,8:00,10:00,3,8:00,1.38
SCH-033-LSN-0050,SCH-033,TCH-00435,nysc_corper,Basic Science,JSS1B,ROOM-JSS1B,1,Monday,13:00,13:40,1,13:00,4.5
SCH-033-LSN-0051,SCH-033,TCH-00435,nysc_corper,Civic Education,JSS2A,ROOM-JSS2A,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-033-LSN-0052,SCH-033,TCH-00435,nysc_corper,Civic Education,JSS3A,ROOM-JSS3A,1,Monday,13:40,14:20,1,13:40,4.5
SCH-033-LSN-0053,SCH-033,TCH-00435,nysc_corper,Civic Education,JSS3B,ROOM-JSS3B,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-033-LSN-0054,SCH-033,TCH-00436,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Tuesday,9:20,10:00,1,9:20,4
SCH-033-LSN-0055,SCH-033,TCH-00436,veteran_staff_room_boss,Physics,SS3B,SCI-LAB-01,1,Tuesday,10:00,10:40,1,10:00,4
SCH-033-LSN-0056,SCH-033,TCH-00436,veteran_staff_room_boss,Physics,SS2A,SCI-LAB-01,1,Thursday,10:00,10:40,1,10:00,4
SCH-033-LSN-0057,SCH-033,TCH-00436,veteran_staff_room_boss,Biology,SS2B,SCI-LAB-01,1,Monday,8:00,8:40,1,8:00,0
SCH-033-LSN-0058,SCH-033,TCH-00436,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Tuesday,10:40,11:20,1,10:40,0
SCH-033-LSN-0059,SCH-033,TCH-00436,veteran_staff_room_boss,Biology,SS3A,SCI-LAB-01,1,Monday,9:20,10:00,1,9:20,4
SCH-033-LSN-0060,SCH-033,TCH-00437,overworked_generalist,CRS,SS2A,ROOM-SS2A,1,Friday,9:20,12:20,4,9:20,1.38
SCH-033-LSN-0061,SCH-033,TCH-00437,overworked_generalist,Basic Technology,JSS1B,ROOM-JSS1B,0,Thursday,10:00,13:00,4,10:00,1.41
SCH-033-LSN-0062,SCH-033,TCH-00437,overworked_generalist,Basic Technology,SS3B,ROOM-SS3B,0,Monday,10:00,13:00,4,10:00,1.47
SCH-033-LSN-0063,SCH-033,TCH-00437,overworked_generalist,PHE,JSS3A,ROOM-JSS3A,1,Wednesday,9:20,12:20,4,9:20,1.44
SCH-033-LSN-0064,SCH-033,TCH-00437,overworked_generalist,CRS,SS2A,ROOM-SS2A,1,Tuesday,8:40,11:20,4,8:40,1.36
SCH-033-LSN-0065,SCH-033,TCH-00437,overworked_generalist,CRS,SS2A,ROOM-SS2A,1,Tuesday,11:40,14:20,4,11:40,1.12
SCH-033-LSN-0066,SCH-033,TCH-00438,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Monday,9:20,10:40,2,9:20,4
SCH-033-LSN-0067,SCH-033,TCH-00438,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Wednesday,8:40,10:00,2,8:40,4
SCH-033-LSN-0068,SCH-033,TCH-00438,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Wednesday,10:00,11:20,2,10:00,4
SCH-033-LSN-0069,SCH-033,TCH-00439,overworked_generalist,Basic Technology,JSS1B,WORKSHOP-01,1,Wednesday,10:00,13:00,4,10:00,1.38
SCH-033-LSN-0070,SCH-033,TCH-00439,overworked_generalist,Basic Technology,SS2A,ROOM-SS2A,0,Thursday,10:40,13:40,4,10:40,1.25
SCH-033-LSN-0071,SCH-033,TCH-00439,overworked_generalist,Basic Technology,JSS2B,ROOM-JSS2B,0,Friday,9:20,12:20,4,9:20,1.42
SCH-033-LSN-0072,SCH-033,TCH-00439,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Tuesday,10:00,13:00,4,10:00,1.4
SCH-033-LSN-0073,SCH-033,TCH-00439,overworked_generalist,Basic Technology,JSS2A,ROOM-JSS2A,0,Thursday,8:00,10:40,4,8:00,1.27
SCH-033-LSN-0074,SCH-033,TCH-00439,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Monday,10:00,13:00,4,10:00,1.42
SCH-034-LSN-0001,SCH-034,TCH-00440,hustling_subject_specialist,Further Mathematics,SS2A,ROOM-SS2A,1,Monday,8:00,9:20,2,8:00,4
SCH-034-LSN-0002,SCH-034,TCH-00440,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,9:20,10:40,2,9:20,4
SCH-034-LSN-0003,SCH-034,TCH-00440,hustling_subject_specialist,Physics,SS3A,SCI-LAB-01,1,Monday,10:40,12:20,2,10:40,4
SCH-034-LSN-0004,SCH-034,TCH-00440,hustling_subject_specialist,Physics,SS1A,SCI-LAB-01,1,Wednesday,8:00,9:20,2,8:00,4
SCH-034-LSN-0005,SCH-034,TCH-00440,hustling_subject_specialist,Further Mathematics,SS2A,ROOM-SS2A,1,Wednesday,9:20,10:40,2,9:20,4
SCH-034-LSN-0006,SCH-034,TCH-00440,hustling_subject_specialist,Further Mathematics,SS2B,ROOM-SS2B,1,Wednesday,10:40,12:20,2,10:40,4
SCH-034-LSN-0007,SCH-034,TCH-00441,veteran_staff_room_boss,Chemistry,SS3A,SCI-LAB-01,1,Monday,8:40,9:20,1,8:40,4
SCH-034-LSN-0008,SCH-034,TCH-00441,veteran_staff_room_boss,Chemistry,SS1A,SCI-LAB-01,1,Monday,9:20,10:00,1,9:20,4
SCH-034-LSN-0009,SCH-034,TCH-00441,veteran_staff_room_boss,Chemistry,SS3B,SCI-LAB-01,1,Monday,10:00,10:40,1,10:00,4
SCH-034-LSN-0010,SCH-034,TCH-00441,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Tuesday,8:40,9:20,1,8:40,4
SCH-034-LSN-0011,SCH-034,TCH-00441,veteran_staff_room_boss,Physics,SS2A,SCI-LAB-01,1,Tuesday,9:20,10:00,1,9:20,4
SCH-034-LSN-0012,SCH-034,TCH-00441,veteran_staff_room_boss,Chemistry,SS1A,SCI-LAB-01,1,Tuesday,10:00,10:40,1,10:00,4
SCH-034-LSN-0013,SCH-034,TCH-00441,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Thursday,8:40,9:20,1,8:40,4
SCH-034-LSN-0014,SCH-034,TCH-00441,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Wednesday,8:40,9:20,1,8:40,4
SCH-034-LSN-0015,SCH-034,TCH-00442,overworked_generalist,Basic Technology,SS3A,WORKSHOP-01,1,Friday,8:40,11:20,4,8:40,1.44
SCH-034-LSN-0016,SCH-034,TCH-00442,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Wednesday,11:40,14:20,4,11:40,1.4
SCH-034-LSN-0017,SCH-034,TCH-00442,overworked_generalist,CRS,JSS3A,ROOM-JSS3A,1,Wednesday,8:00,10:40,4,8:00,1.43
SCH-034-LSN-0018,SCH-034,TCH-00442,overworked_generalist,Basic Technology,SS3A,ROOM-SS3A,0,Tuesday,10:00,13:00,4,10:00,1.29
SCH-034-LSN-0019,SCH-034,TCH-00442,overworked_generalist,CRS,JSS1A,ROOM-JSS1A,1,Thursday,11:40,14:20,4,11:40,1.47
SCH-034-LSN-0020,SCH-034,TCH-00442,overworked_generalist,Basic Technology,JSS3A,ROOM-JSS3A,0,Monday,11:40,14:20,4,11:40,1.36
SCH-034-LSN-0021,SCH-034,TCH-00442,overworked_generalist,Basic Technology,JSS1B,ROOM-JSS1B,0,Thursday,8:40,11:20,4,8:40,1.31
SCH-034-LSN-0022,SCH-034,TCH-00443,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Tuesday,10:00,13:00,4,10:00,1.45
SCH-034-LSN-0023,SCH-034,TCH-00443,overworked_generalist,Basic Technology,JSS3A,ROOM-JSS3A,0,Monday,8:40,11:20,4,8:40,1.26
SCH-034-LSN-0024,SCH-034,TCH-00443,overworked_generalist,Basic Technology,JSS3B,ROOM-JSS3B,0,Wednesday,8:40,11:20,4,8:40,1.37
SCH-034-LSN-0025,SCH-034,TCH-00443,overworked_generalist,Basic Technology,SS3B,ROOM-SS3B,0,Wednesday,11:40,14:20,4,11:40,1.44
SCH-034-LSN-0026,SCH-034,TCH-00443,overworked_generalist,Basic Technology,JSS1B,ROOM-JSS1B,0,Friday,8:40,11:20,4,8:40,1.41
SCH-034-LSN-0027,SCH-034,TCH-00443,overworked_generalist,Basic Technology,SS2B,ROOM-SS2B,0,Thursday,9:20,12:20,4,9:20,1.48
SCH-034-LSN-0028,SCH-034,TCH-00444,nysc_corper,Civic Education,JSS1A,ROOM-JSS1A,1,Monday,13:00,13:40,1,13:00,4.5
SCH-034-LSN-0029,SCH-034,TCH-00444,nysc_corper,Civic Education,JSS1B,ROOM-JSS1B,1,Monday,13:40,14:20,1,13:40,4.5
SCH-034-LSN-0030,SCH-034,TCH-00444,nysc_corper,Basic Science,JSS1B,ROOM-JSS1B,1,Wednesday,13:00,13:40,1,13:00,4.5
SCH-034-LSN-0031,SCH-034,TCH-00444,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Wednesday,13:40,14:20,1,13:40,4.5
SCH-034-LSN-0032,SCH-034,TCH-00445,overworked_generalist,CRS,SS1A,ROOM-SS1A,1,Friday,8:00,11:20,5,8:00,1.48
SCH-034-LSN-0033,SCH-034,TCH-00445,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Tuesday,10:40,14:20,5,10:40,1.43
SCH-034-LSN-0034,SCH-034,TCH-00445,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Monday,10:00,13:40,5,10:00,1.44
SCH-034-LSN-0035,SCH-034,TCH-00445,overworked_generalist,PHE,SS3A,ROOM-SS3A,1,Thursday,8:40,12:20,5,8:40,1.34
SCH-034-LSN-0036,SCH-034,TCH-00445,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Wednesday,10:40,14:20,5,10:40,0.93
SCH-034-LSN-0037,SCH-034,TCH-00446,overworked_generalist,PHE,SS3A,ROOM-SS3A,1,Monday,12:20,14:20,3,12:20,1.36
SCH-034-LSN-0038,SCH-034,TCH-00446,overworked_generalist,Basic Technology,JSS1A,ROOM-JSS1A,0,Monday,8:40,10:40,3,8:40,1.44
SCH-034-LSN-0039,SCH-034,TCH-00446,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Friday,9:20,11:20,3,9:20,1.37
SCH-034-LSN-0040,SCH-034,TCH-00446,overworked_generalist,PHE,JSS3A,ROOM-JSS3A,1,Thursday,12:20,14:20,3,12:20,1.4
SCH-034-LSN-0041,SCH-034,TCH-00447,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Thursday,8:40,12:20,5,8:40,1.5
SCH-034-LSN-0042,SCH-034,TCH-00447,overworked_generalist,PHE,SS2A,ROOM-SS2A,1,Friday,8:40,12:20,5,8:40,1.42
SCH-034-LSN-0043,SCH-034,TCH-00447,overworked_generalist,CRS,SS3B,ROOM-SS3B,1,Wednesday,8:00,11:20,5,8:00,1.04
SCH-034-LSN-0044,SCH-034,TCH-00447,overworked_generalist,Basic Technology,SS2B,WORKSHOP-01,1,Monday,8:40,12:20,5,8:40,1.5
SCH-034-LSN-0045,SCH-034,TCH-00447,overworked_generalist,Basic Technology,SS1B,WORKSHOP-01,1,Tuesday,9:20,13:00,5,9:20,1.42
SCH-034-LSN-0046,SCH-034,TCH-00448,overworked_generalist,PHE,JSS3A,ROOM-JSS3A,1,Thursday,8:40,12:20,5,8:40,1.49
SCH-034-LSN-0047,SCH-034,TCH-00448,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Friday,8:40,12:20,5,8:40,1.49
SCH-034-LSN-0048,SCH-034,TCH-00448,overworked_generalist,PHE,SS3B,ROOM-SS3B,1,Tuesday,9:20,13:00,5,9:20,1.46
SCH-034-LSN-0049,SCH-034,TCH-00448,overworked_generalist,PHE,SS1B,ROOM-SS1B,1,Monday,9:20,13:00,5,9:20,1.16
SCH-034-LSN-0050,SCH-034,TCH-00448,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Wednesday,8:40,12:20,5,8:40,1.06
SCH-034-LSN-0051,SCH-034,TCH-00449,overworked_generalist,CRS,JSS2B,ROOM-JSS2B,1,Monday,8:40,11:20,4,8:40,1.4
SCH-034-LSN-0052,SCH-034,TCH-00449,overworked_generalist,CRS,SS1B,ROOM-SS1B,1,Wednesday,11:40,14:20,4,11:40,1.43
SCH-034-LSN-0053,SCH-034,TCH-00449,overworked_generalist,PHE,SS1B,ROOM-SS1B,1,Thursday,8:00,10:40,4,8:00,1.48
SCH-034-LSN-0054,SCH-034,TCH-00449,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Tuesday,10:40,13:40,4,10:40,1.48
SCH-034-LSN-0055,SCH-034,TCH-00450,overworked_generalist,PHE,SS3B,ROOM-SS3B,1,Thursday,11:40,14:20,4,11:40,1.48
SCH-034-LSN-0056,SCH-034,TCH-00450,overworked_generalist,Basic Technology,JSS3B,ROOM-JSS3B,0,Tuesday,8:00,10:40,4,8:00,1.04
SCH-034-LSN-0057,SCH-034,TCH-00450,overworked_generalist,PHE,JSS3A,ROOM-JSS3A,1,Friday,8:40,11:20,4,8:40,1.49
SCH-034-LSN-0058,SCH-034,TCH-00450,overworked_generalist,Basic Technology,SS3B,ROOM-SS3B,0,Thursday,8:00,10:40,4,8:00,0.72
SCH-034-LSN-0059,SCH-034,TCH-00450,overworked_generalist,PHE,SS2B,ROOM-SS2B,1,Tuesday,11:40,14:20,4,11:40,1.04
SCH-034-LSN-0060,SCH-034,TCH-00450,overworked_generalist,Basic Technology,SS2B,ROOM-SS2B,0,Wednesday,8:00,10:40,4,8:00,1.16
SCH-034-LSN-0061,SCH-034,TCH-00450,overworked_generalist,Basic Technology,SS3B,WORKSHOP-01,1,Monday,11:40,14:20,4,11:40,1.37
SCH-034-LSN-0062,SCH-034,TCH-00450,overworked_generalist,PHE,SS3A,ROOM-SS3A,1,Wednesday,10:40,13:40,4,10:40,1.16
SCH-034-LSN-0063,SCH-034,TCH-00451,overworked_generalist,Basic Technology,JSS1B,WORKSHOP-01,1,Monday,9:20,13:00,5,9:20,1.5
SCH-034-LSN-0064,SCH-034,TCH-00451,overworked_generalist,Basic Technology,SS1B,ROOM-SS1B,0,Friday,8:40,12:20,5,8:40,1.43
SCH-034-LSN-0065,SCH-034,TCH-00451,overworked_generalist,Basic Technology,JSS1B,ROOM-JSS1B,0,Wednesday,9:20,13:00,5,9:20,1.5
SCH-034-LSN-0066,SCH-034,TCH-00451,overworked_generalist,Basic Technology,JSS2B,WORKSHOP-01,1,Thursday,8:00,11:20,5,8:00,1.29
SCH-034-LSN-0067,SCH-034,TCH-00452,hustling_subject_specialist,Economics,SS2A,ROOM-SS2A,1,Monday,9:20,10:40,2,9:20,4
SCH-034-LSN-0068,SCH-034,TCH-00452,hustling_subject_specialist,Economics,SS3A,ROOM-SS3A,1,Wednesday,8:00,9:20,2,8:00,4
SCH-034-LSN-0069,SCH-034,TCH-00452,hustling_subject_specialist,Economics,SS1A,ROOM-SS1A,1,Monday,8:00,9:20,2,8:00,4
SCH-034-LSN-0070,SCH-034,TCH-00452,hustling_subject_specialist,Economics,SS2A,ROOM-SS2A,1,Monday,10:40,12:20,2,10:40,4
SCH-034-LSN-0071,SCH-034,TCH-00452,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Wednesday,9:20,10:40,2,9:20,4
SCH-034-LSN-0072,SCH-034,TCH-00452,hustling_subject_specialist,Economics,SS2A,ROOM-SS2A,1,Wednesday,10:40,12:20,2,10:40,4
SCH-034-LSN-0073,SCH-034,TCH-00453,veteran_staff_room_boss,Biology,SS2B,SCI-LAB-01,1,Friday,8:40,9:20,1,8:40,4
SCH-034-LSN-0074,SCH-034,TCH-00453,veteran_staff_room_boss,Biology,SS2A,SCI-LAB-01,1,Thursday,9:20,10:00,1,9:20,4
SCH-034-LSN-0075,SCH-034,TCH-00453,veteran_staff_room_boss,Biology,SS3B,SCI-LAB-01,1,Friday,9:20,10:00,1,9:20,4
SCH-034-LSN-0076,SCH-034,TCH-00453,veteran_staff_room_boss,Physics,SS3A,SCI-LAB-01,1,Tuesday,9:20,10:00,1,9:20,4
SCH-034-LSN-0077,SCH-034,TCH-00454,overworked_generalist,CRS,JSS2B,ROOM-JSS2B,1,Thursday,12:20,14:20,3,12:20,1.33
SCH-034-LSN-0078,SCH-034,TCH-00454,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Tuesday,11:40,13:40,3,11:40,1.45
SCH-034-LSN-0079,SCH-034,TCH-00454,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Wednesday,11:40,13:40,3,11:40,0.79
SCH-034-LSN-0080,SCH-034,TCH-00454,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Wednesday,8:40,10:40,3,8:40,1.45
SCH-034-LSN-0081,SCH-034,TCH-00454,overworked_generalist,Basic Technology,JSS3A,ROOM-JSS3A,0,Tuesday,8:00,10:00,3,8:00,1.34
SCH-034-LSN-0082,SCH-034,TCH-00454,overworked_generalist,CRS,JSS2B,ROOM-JSS2B,1,Monday,12:20,14:20,3,12:20,1.38
SCH-034-LSN-0083,SCH-034,TCH-00454,overworked_generalist,Basic Technology,SS1A,ROOM-SS1A,0,Thursday,10:00,12:20,3,10:00,1.14
SCH-034-LSN-0084,SCH-034,TCH-00454,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Thursday,8:00,10:00,3,8:00,0.86
SCH-034-LSN-0085,SCH-034,TCH-00454,overworked_generalist,PHE,JSS3B,ROOM-JSS3B,1,Monday,8:00,10:00,3,8:00,0.65
SCH-034-LSN-0086,SCH-034,TCH-00455,overworked_generalist,CRS,JSS1B,ROOM-JSS1B,1,Tuesday,9:20,12:20,4,9:20,1.33
SCH-034-LSN-0087,SCH-034,TCH-00455,overworked_generalist,Basic Technology,JSS1B,ROOM-JSS1B,0,Thursday,11:40,14:20,4,11:40,0.93
SCH-034-LSN-0088,SCH-034,TCH-00455,overworked_generalist,CRS,JSS3A,ROOM-JSS3A,1,Wednesday,11:40,14:20,4,11:40,1.29
SCH-034-LSN-0089,SCH-034,TCH-00455,overworked_generalist,CRS,JSS1A,ROOM-JSS1A,1,Wednesday,8:40,11:20,4,8:40,1.42
SCH-034-LSN-0090,SCH-034,TCH-00455,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Thursday,8:40,11:20,4,8:40,1.45
SCH-035-LSN-0001,SCH-035,TCH-00456,veteran_staff_room_boss,Chemistry,SS2B,SCI-LAB-01,1,Monday,8:40,9:20,1,8:40,4
SCH-035-LSN-0002,SCH-035,TCH-00456,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Monday,9:20,10:00,1,9:20,4
SCH-035-LSN-0003,SCH-035,TCH-00456,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Monday,10:00,10:40,1,10:00,4
SCH-035-LSN-0004,SCH-035,TCH-00456,veteran_staff_room_boss,Chemistry,SS1B,SCI-LAB-01,1,Tuesday,8:40,9:20,1,8:40,4
SCH-035-LSN-0005,SCH-035,TCH-00457,veteran_staff_room_boss,Chemistry,SS2B,SCI-LAB-01,1,Monday,9:20,10:00,1,9:20,4
SCH-035-LSN-0006,SCH-035,TCH-00457,veteran_staff_room_boss,Chemistry,SS1A,SCI-LAB-01,1,Monday,10:00,10:40,1,10:00,4
SCH-035-LSN-0007,SCH-035,TCH-00457,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Tuesday,8:40,9:20,1,8:40,4
SCH-035-LSN-0008,SCH-035,TCH-00458,overworked_generalist,CRS,SS2B,ROOM-SS2B,1,Thursday,10:00,13:00,4,10:00,1.49
SCH-035-LSN-0009,SCH-035,TCH-00458,overworked_generalist,PHE,SS1B,ROOM-SS1B,1,Monday,10:40,13:40,4,10:40,1.5
SCH-035-LSN-0010,SCH-035,TCH-00458,overworked_generalist,PHE,JSS3B,ROOM-JSS3B,1,Tuesday,9:20,12:20,4,9:20,1.46
SCH-035-LSN-0011,SCH-035,TCH-00458,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Friday,8:40,11:20,4,8:40,1.48
SCH-035-LSN-0012,SCH-035,TCH-00458,overworked_generalist,Basic Technology,SS2A,ROOM-SS2A,0,Wednesday,11:40,14:20,4,11:40,1.29
SCH-035-LSN-0013,SCH-035,TCH-00458,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Wednesday,8:00,10:40,4,8:00,1.45
SCH-035-LSN-0014,SCH-035,TCH-00458,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Monday,8:00,10:40,4,8:00,0.92
SCH-035-LSN-0015,SCH-035,TCH-00459,nysc_corper,Basic Science,JSS2A,ROOM-JSS2A,1,Monday,13:00,13:40,1,13:00,4.5
SCH-035-LSN-0016,SCH-035,TCH-00459,nysc_corper,Basic Science,JSS2B,ROOM-JSS2B,1,Monday,13:40,14:20,1,13:40,4.5
SCH-035-LSN-0017,SCH-035,TCH-00459,nysc_corper,Basic Science,JSS1A,ROOM-JSS1A,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-035-LSN-0018,SCH-035,TCH-00460,hustling_subject_specialist,Physics,SS1A,SCI-LAB-01,1,Monday,10:40,12:20,2,10:40,4
SCH-035-LSN-0019,SCH-035,TCH-00460,hustling_subject_specialist,Physics,SS2B,SCI-LAB-01,1,Wednesday,8:00,9:20,2,8:00,4
SCH-035-LSN-0020,SCH-035,TCH-00460,hustling_subject_specialist,Physics,SS2A,ROOM-SS2A,0,Monday,8:00,9:20,2,8:00,4
SCH-035-LSN-0021,SCH-035,TCH-00460,hustling_subject_specialist,Physics,SS2B,SCI-LAB-01,1,Wednesday,9:20,10:40,2,9:20,4
SCH-035-LSN-0022,SCH-035,TCH-00460,hustling_subject_specialist,Physics,SS2A,SCI-LAB-01,1,Monday,12:20,13:40,2,12:20,-4
SCH-035-LSN-0023,SCH-035,TCH-00460,hustling_subject_specialist,Physics,SS2B,SCI-LAB-01,1,Wednesday,10:40,12:20,2,10:40,4
SCH-035-LSN-0024,SCH-035,TCH-00460,hustling_subject_specialist,Physics,SS1A,ROOM-SS1A,0,Wednesday,12:20,13:40,2,12:20,-4
SCH-035-LSN-0025,SCH-035,TCH-00461,hustling_subject_specialist,Economics,SS1B,ROOM-SS1B,1,Monday,8:00,9:20,2,8:00,4
