guardian_id,student_id,academic_year,term,student_fee_payment_days_late,student_fee_default_count_lifetime,session_start_paid_flag,guardian_message_open_rate,guardian_avg_response_time_hrs,fee_default_risk_label
GRD-02427,STU-02427,2025,Second_Term_Jan_Apr,170,4,0,4.8,,HIGH
GRD-02428,STU-02428,2025,Third_Term_May_Jul,0,2,1,25.1,54.8,LOW
GRD-02429,STU-02429,2024,Third_Term_May_Jul,127,4,0,4.2,,HIGH
GRD-02430,STU-02430,2024,First_Term_Sep_Dec,17,1,0,89.0,1.3,LOW
GRD-02431,STU-02431,2024,First_Term_Sep_Dec,29,0,0,29.0,61.2,LOW
GRD-02432,STU-02432,2023,Third_Term_May_Jul,35,1,0,100.0,3.3,LOW
GRD-02433,STU-02433,2025,Third_Term_May_Jul,3,3,0,31.5,70.1,MEDIUM
GRD-02434,STU-02434,2023,Second_Term_Jan_Apr,43,1,0,80.9,5.4,LOW
GRD-02435,STU-02435,2025,First_Term_Sep_Dec,54,1,0,28.3,80.0,MEDIUM
GRD-02436,STU-02436,2025,Second_Term_Jan_Apr,0,1,1,20.6,47.5,LOW
GRD-02437,STU-02437,2023,First_Term_Sep_Dec,17,1,0,100.0,2.3,LOW
GRD-02438,STU-02438,2023,First_Term_Sep_Dec,14,0,0,90.9,3.1,LOW
GRD-02439,STU-02439,2023,First_Term_Sep_Dec,46,1,0,31.3,43.6,MEDIUM
GRD-02440,STU-02440,2023,Third_Term_May_Jul,14,0,0,29.3,0.4,LOW
GRD-02441,STU-02441,2024,Third_Term_May_Jul,6,2,0,25.7,66.4,LOW
GRD-02442,STU-02442,2025,First_Term_Sep_Dec,17,0,0,90.1,2.1,LOW
GRD-02443,STU-02443,2025,First_Term_Sep_Dec,12,0,0,88.6,2.1,LOW
GRD-02444,STU-02444,2025,First_Term_Sep_Dec,11,1,0,86.9,3.0,LOW
GRD-02445,STU-02445,2024,Third_Term_May_Jul,20,3,0,25.9,79.7,MEDIUM
GRD-02446,STU-02446,2025,Third_Term_May_Jul,19,2,0,25.2,58.6,LOW
GRD-02447,STU-02447,2025,First_Term_Sep_Dec,20,1,0,87.0,2.2,LOW
GRD-02448,STU-02448,2024,Second_Term_Jan_Apr,60,2,0,31.6,67.1,MEDIUM
GRD-02449,STU-02449,2025,Third_Term_May_Jul,11,0,0,38.9,,LOW
GRD-02450,STU-02450,2025,First_Term_Sep_Dec,13,0,0,34.0,,LOW
GRD-02451,STU-02451,2024,First_Term_Sep_Dec,0,1,0,29.3,61.1,LOW
GRD-02452,STU-02452,2024,Second_Term_Jan_Apr,162,6,0,6.1,,HIGH
GRD-02453,STU-02453,2023,First_Term_Sep_Dec,12,0,0,90.4,4.9,LOW
GRD-02454,STU-02454,2024,Second_Term_Jan_Apr,19,0,0,29.5,,MEDIUM
GRD-02455,STU-02455,2023,First_Term_Sep_Dec,13,0,0,26.5,0.5,LOW
GRD-02456,STU-02456,2024,Third_Term_May_Jul,17,0,0,28.2,0.3,LOW
GRD-02457,STU-02457,2025,Third_Term_May_Jul,0,1,0,17.5,63.0,LOW
GRD-02458,STU-02458,2025,Second_Term_Jan_Apr,0,1,0,32.0,110.4,LOW
GRD-02459,STU-02459,2023,First_Term_Sep_Dec,90,5,0,5.5,,HIGH
GRD-02460,STU-02460,2024,Third_Term_May_Jul,24,1,0,100.0,3.5,LOW
GRD-02461,STU-02461,2025,Third_Term_May_Jul,18,0,0,40.0,,LOW
GRD-02462,STU-02462,2024,Second_Term_Jan_Apr,34,0,0,85.5,5.1,LOW
GRD-02463,STU-02463,2023,Second_Term_Jan_Apr,7,2,0,30.0,69.2,LOW
GRD-02464,STU-02464,2025,Third_Term_May_Jul,20,0,0,95.1,2.2,LOW
GRD-02465,STU-02465,2024,Third_Term_May_Jul,0,1,0,28.0,76.7,LOW
GRD-02466,STU-02466,2024,First_Term_Sep_Dec,15,0,0,28.6,,MEDIUM
GRD-02467,STU-02467,2023,Third_Term_May_Jul,0,1,1,95.8,4.2,LOW
GRD-02468,STU-02468,2023,First_Term_Sep_Dec,32,3,0,31.2,50.4,MEDIUM
GRD-02469,STU-02469,2023,Third_Term_May_Jul,34,1,0,30.4,69.5,MEDIUM
GRD-02470,STU-02470,2023,Second_Term_Jan_Apr,0,2,1,28.5,54.3,LOW
GRD-02471,STU-02471,2025,Second_Term_Jan_Apr,65,0,0,34.1,96.5,MEDIUM
GRD-02472,STU-02472,2023,First_Term_Sep_Dec,13,0,0,94.5,1.6,LOW
GRD-02473,STU-02473,2025,Second_Term_Jan_Apr,17,0,0,30.2,0.8,LOW
GRD-02474,STU-02474,2024,Second_Term_Jan_Apr,50,0,0,15.9,79.0,LOW
GRD-02475,STU-02475,2024,Second_Term_Jan_Apr,82,1,0,19.4,76.5,MEDIUM
GRD-02476,STU-02476,2025,Second_Term_Jan_Apr,74,1,0,34.7,85.3,MEDIUM
GRD-02477,STU-02477,2023,Third_Term_May_Jul,18,0,0,31.4,,MEDIUM
GRD-02478,STU-02478,2023,Second_Term_Jan_Apr,107,4,0,5.2,,HIGH
GRD-02479,STU-02479,2023,Third_Term_May_Jul,12,0,0,20.0,,LOW
GRD-02480,STU-02480,2023,Third_Term_May_Jul,25,0,0,23.0,68.6,LOW
GRD-02481,STU-02481,2025,Second_Term_Jan_Apr,74,1,0,21.9,70.5,MEDIUM
GRD-02482,STU-02482,2024,Second_Term_Jan_Apr,33,0,0,77.4,4.8,LOW
GRD-02483,STU-02483,2024,First_Term_Sep_Dec,19,0,0,93.8,2.6,LOW
GRD-02484,STU-02484,2025,First_Term_Sep_Dec,11,0,0,32.4,0.4,LOW
GRD-02485,STU-02485,2025,First_Term_Sep_Dec,115,6,0,2.3,,HIGH
GRD-02486,STU-02486,2024,First_Term_Sep_Dec,17,0,0,86.7,3.0,LOW
GRD-02487,STU-02487,2023,First_Term_Sep_Dec,15,0,0,24.1,0.5,LOW
GRD-02488,STU-02488,2023,Second_Term_Jan_Apr,54,1,0,83.7,5.9,LOW
GRD-02489,STU-02489,2023,Third_Term_May_Jul,163,3,0,5.3,,HIGH
GRD-02490,STU-02490,2024,First_Term_Sep_Dec,56,1,0,34.9,73.1,MEDIUM
GRD-02491,STU-02491,2023,Third_Term_May_Jul,39,1,0,100.0,3.1,LOW
GRD-02492,STU-02492,2023,First_Term_Sep_Dec,19,1,0,87.1,6.3,LOW
GRD-02493,STU-02493,2024,Third_Term_May_Jul,14,0,0,25.4,0.5,LOW
GRD-02494,STU-02494,2024,Third_Term_May_Jul,21,0,0,32.7,,MEDIUM
GRD-02495,STU-02495,2023,First_Term_Sep_Dec,60,2,0,29.2,42.1,MEDIUM
GRD-02496,STU-02496,2025,Third_Term_May_Jul,29,0,0,90.8,3.1,LOW
GRD-02497,STU-02497,2023,Second_Term_Jan_Apr,18,0,0,32.5,0.5,LOW
GRD-02498,STU-02498,2023,First_Term_Sep_Dec,100,1,0,2.3,,HIGH
GRD-02499,STU-02499,2024,First_Term_Sep_Dec,18,0,0,90.4,2.6,LOW
GRD-02500,STU-02500,2025,First_Term_Sep_Dec,27,0,0,85.1,2.0,LOW
GRD-02501,STU-02501,2023,First_Term_Sep_Dec,14,1,0,40.5,54.5,LOW
GRD-02502,STU-02502,2024,First_Term_Sep_Dec,92,2,0,20.5,62.9,MEDIUM
GRD-02503,STU-02503,2024,Second_Term_Jan_Apr,27,2,0,28.2,81.5,LOW
GRD-02504,STU-02504,2023,Third_Term_May_Jul,21,0,0,97.9,3.6,LOW
GRD-02505,STU-02505,2024,Second_Term_Jan_Apr,56,2,0,31.0,94.7,MEDIUM
GRD-02506,STU-02506,2024,Second_Term_Jan_Apr,129,3,0,6.0,,HIGH
GRD-02507,STU-02507,2025,First_Term_Sep_Dec,18,0,0,26.8,,MEDIUM
GRD-02508,STU-02508,2025,Third_Term_May_Jul,32,0,0,95.3,3.4,LOW
GRD-02509,STU-02509,2023,Second_Term_Jan_Apr,119,3,0,4.1,,HIGH
GRD-02510,STU-02510,2025,First_Term_Sep_Dec,14,0,0,21.9,0.5,LOW
GRD-02511,STU-02511,2023,Third_Term_May_Jul,18,0,0,31.9,0.7,LOW
GRD-02512,STU-02512,2024,First_Term_Sep_Dec,23,0,0,26.7,0.6,LOW
GRD-02513,STU-02513,2023,Second_Term_Jan_Apr,148,7,0,7.8,,HIGH
GRD-02514,STU-02514,2025,Second_Term_Jan_Apr,13,0,0,27.2,,LOW
GRD-02515,STU-02515,2025,Third_Term_May_Jul,25,1,0,32.3,,MEDIUM
GRD-02516,STU-02516,2025,First_Term_Sep_Dec,16,1,0,90.0,5.3,LOW
GRD-02517,STU-02517,2023,Second_Term_Jan_Apr,22,1,0,24.5,83.5,LOW
GRD-02518,STU-02518,2024,First_Term_Sep_Dec,10,1,0,91.8,3.5,LOW
GRD-02519,STU-02519,2024,First_Term_Sep_Dec,100,2,0,24.9,53.4,MEDIUM
GRD-02520,STU-02520,2025,First_Term_Sep_Dec,36,1,0,24.0,40.0,MEDIUM
GRD-02521,STU-02521,2024,Third_Term_May_Jul,3,2,0,29.7,52.4,LOW
GRD-02522,STU-02522,2025,First_Term_Sep_Dec,90,7,0,7.6,,HIGH
GRD-02523,STU-02523,2025,Third_Term_May_Jul,20,0,0,36.3,,MEDIUM
GRD-02524,STU-02524,2024,Second_Term_Jan_Apr,47,0,0,80.9,4.3,LOW
GRD-02525,STU-02525,2023,Second_Term_Jan_Apr,34,1,0,84.8,10.0,LOW
GRD-02526,STU-02526,2024,First_Term_Sep_Dec,31,1,0,32.3,57.9,MEDIUM
GRD-02527,STU-02527,2024,First_Term_Sep_Dec,9,1,0,37.6,47.6,LOW
GRD-02528,STU-02528,2024,Second_Term_Jan_Apr,45,1,0,30.7,84.4,MEDIUM
GRD-02529,STU-02529,2024,First_Term_Sep_Dec,25,0,0,30.8,,MEDIUM
GRD-02530,STU-02530,2024,First_Term_Sep_Dec,16,0,0,38.1,0.5,LOW
GRD-02531,STU-02531,2025,Second_Term_Jan_Apr,23,1,0,26.0,95.5,LOW
GRD-02532,STU-02532,2023,First_Term_Sep_Dec,24,1,0,85.6,2.5,LOW
GRD-02533,STU-02533,2023,Second_Term_Jan_Apr,45,0,0,81.7,3.8,LOW
GRD-02534,STU-02534,2024,Third_Term_May_Jul,14,0,0,29.3,0.6,LOW
GRD-02535,STU-02535,2024,Second_Term_Jan_Apr,0,1,1,17.5,66.8,LOW
GRD-02536,STU-02536,2024,Third_Term_May_Jul,30,0,0,88.8,3.5,LOW
GRD-02537,STU-02537,2023,Third_Term_May_Jul,20,0,0,30.1,0.5,LOW
GRD-02538,STU-02538,2025,Third_Term_May_Jul,12,0,0,35.1,,LOW
GRD-02539,STU-02539,2024,First_Term_Sep_Dec,107,3,0,13.2,,HIGH
GRD-02540,STU-02540,2025,Second_Term_Jan_Apr,198,5,0,7.1,,HIGH
GRD-02541,STU-02541,2025,Second_Term_Jan_Apr,8,1,0,24.3,110.8,LOW
GRD-02542,STU-02542,2025,Third_Term_May_Jul,18,0,0,40.0,0.4,LOW
GRD-02543,STU-02543,2023,Third_Term_May_Jul,163,6,0,4.4,,HIGH
GRD-02544,STU-02544,2023,Third_Term_May_Jul,98,4,0,5.7,,HIGH
GRD-02545,STU-02545,2023,First_Term_Sep_Dec,42,1,0,20.9,75.8,MEDIUM
GRD-02546,STU-02546,2024,First_Term_Sep_Dec,19,0,0,92.5,1.2,LOW
GRD-02547,STU-02547,2025,Third_Term_May_Jul,33,0,0,96.2,5.0,LOW
GRD-02548,STU-02548,2025,First_Term_Sep_Dec,103,6,0,7.4,,HIGH
GRD-02549,STU-02549,2025,Third_Term_May_Jul,23,0,0,29.9,0.5,LOW
GRD-02550,STU-02550,2024,Third_Term_May_Jul,32,1,0,94.4,5.7,LOW
GRD-02551,STU-02551,2025,First_Term_Sep_Dec,19,0,0,30.2,,MEDIUM
GRD-02552,STU-02552,2023,Second_Term_Jan_Apr,8,0,0,20.0,0.7,LOW
GRD-02553,STU-02553,2025,First_Term_Sep_Dec,60,2,0,32.0,38.0,MEDIUM
GRD-02554,STU-02554,2023,Second_Term_Jan_Apr,16,0,0,32.4,0.8,LOW
GRD-02555,STU-02555,2025,Third_Term_May_Jul,26,0,0,92.3,3.8,LOW
GRD-02556,STU-02556,2025,First_Term_Sep_Dec,18,0,0,28.4,0.6,LOW
GRD-02557,STU-02557,2025,Third_Term_May_Jul,14,2,0,30.6,65.6,LOW
GRD-02558,STU-02558,2025,Third_Term_May_Jul,18,0,0,25.9,,MEDIUM
GRD-02559,STU-02559,2023,First_Term_Sep_Dec,20,0,0,22.3,,MEDIUM
GRD-02560,STU-02560,2023,First_Term_Sep_Dec,20,0,0,33.5,,MEDIUM
GRD-02561,STU-02561,2025,Second_Term_Jan_Apr,159,7,0,4.7,,HIGH
GRD-02562,STU-02562,2024,Third_Term_May_Jul,23,1,0,88.7,2.8,LOW
GRD-02563,STU-02563,2025,First_Term_Sep_Dec,17,0,0,36.4,,MEDIUM
GRD-02564,STU-02564,2023,Third_Term_May_Jul,21,2,0,29.4,76.2,LOW
GRD-02565,STU-02565,2024,Second_Term_Jan_Apr,41,0,0,86.2,5.4,LOW
GRD-02566,STU-02566,2024,First_Term_Sep_Dec,16,1,0,82.5,2.7,LOW
GRD-02567,STU-02567,2023,Second_Term_Jan_Apr,17,0,0,27.7,0.4,LOW
GRD-02568,STU-02568,2025,Third_Term_May_Jul,0,0,1,22.3,57.5,LOW
GRD-02569,STU-02569,2023,First_Term_Sep_Dec,17,0,0,20.5,0.8,LOW
GRD-02570,STU-02570,2023,Third_Term_May_Jul,31,1,0,91.5,4.3,LOW
GRD-02571,STU-02571,2025,Second_Term_Jan_Apr,57,1,0,37.0,55.8,MEDIUM
GRD-02572,STU-02572,2025,First_Term_Sep_Dec,95,7,0,4.0,,HIGH
GRD-02573,STU-02573,2025,Third_Term_May_Jul,71,1,0,19.6,69.8,MEDIUM
GRD-02574,STU-02574,2024,Third_Term_May_Jul,21,0,0,26.6,0.4,LOW
GRD-02575,STU-02575,2023,Third_Term_May_Jul,165,5,0,3.4,,HIGH
GRD-02576,STU-02576,2025,Second_Term_Jan_Apr,45,2,0,33.1,67.5,MEDIUM
GRD-02577,STU-02577,2023,First_Term_Sep_Dec,20,1,0,96.7,1.4,LOW
GRD-02578,STU-02578,2025,Third_Term_May_Jul,20,1,0,91.6,5.5,LOW
GRD-02579,STU-02579,2023,Second_Term_Jan_Apr,6,2,0,31.7,70.9,LOW
GRD-02580,STU-02580,2023,First_Term_Sep_Dec,90,4,0,4.8,,HIGH
GRD-02581,STU-02581,2025,Third_Term_May_Jul,23,0,0,34.4,,MEDIUM
GRD-02582,STU-02582,2024,Second_Term_Jan_Apr,16,2,0,22.6,89.3,LOW
GRD-02583,STU-02583,2024,Second_Term_Jan_Apr,1,0,0,18.9,98.3,LOW
GRD-02584,STU-02584,2025,Third_Term_May_Jul,15,0,0,26.9,,MEDIUM
GRD-02585,STU-02585,2025,First_Term_Sep_Dec,18,1,0,98.6,2.6,LOW
GRD-02586,STU-02586,2024,First_Term_Sep_Dec,90,4,0,4.3,,HIGH
GRD-02587,STU-02587,2024,Second_Term_Jan_Apr,131,2,0,4.1,,HIGH
GRD-02588,STU-02588,2025,First_Term_Sep_Dec,77,2,0,16.4,43.7,MEDIUM
GRD-02589,STU-02589,2024,First_Term_Sep_Dec,20,0,0,27.3,0.5,LOW
GRD-02590,STU-02590,2025,Second_Term_Jan_Apr,10,2,0,21.8,85.3,LOW
GRD-02591,STU-02591,2023,Third_Term_May_Jul,160,7,0,2.4,,HIGH
GRD-02592,STU-02592,2023,Third_Term_May_Jul,122,5,0,2.6,,HIGH
GRD-02593,STU-02593,2023,Second_Term_Jan_Apr,112,4,0,2.9,,HIGH
GRD-02594,STU-02594,2023,Second_Term_Jan_Apr,0,2,1,22.3,60.3,LOW
GRD-02595,STU-02595,2023,Second_Term_Jan_Apr,34,0,0,80.9,5.0,LOW
GRD-02596,STU-02596,2024,First_Term_Sep_Dec,0,0,1,26.7,62.8,LOW
GRD-02597,STU-02597,2025,First_Term_Sep_Dec,14,0,0,29.3,,LOW
GRD-02598,STU-02598,2025,Second_Term_Jan_Apr,0,1,0,31.1,53.8,LOW
GRD-02599,STU-02599,2025,Third_Term_May_Jul,59,2,0,25.8,42.7,MEDIUM
GRD-02600,STU-02600,2023,Second_Term_Jan_Apr,124,6,0,2.6,,HIGH
GRD-02601,STU-02601,2023,First_Term_Sep_Dec,18,0,0,88.1,5.9,LOW
GRD-02602,STU-02602,2025,First_Term_Sep_Dec,82,2,0,20.3,60.2,MEDIUM
GRD-02603,STU-02603,2023,Third_Term_May_Jul,32,0,0,92.1,4.0,LOW
GRD-02604,STU-02604,2024,Second_Term_Jan_Apr,17,0,0,26.0,0.4,LOW
GRD-02605,STU-02605,2025,Second_Term_Jan_Apr,20,0,0,25.6,,MEDIUM
GRD-02606,STU-02606,2023,Second_Term_Jan_Apr,142,4,0,0.3,,HIGH
GRD-02607,STU-02607,2023,First_Term_Sep_Dec,26,0,0,31.2,0.7,LOW
GRD-02608,STU-02608,2025,Third_Term_May_Jul,30,0,0,97.2,4.3,LOW
GRD-02609,STU-02609,2025,Third_Term_May_Jul,10,0,0,34.3,68.1,LOW
GRD-02610,STU-02610,2024,Third_Term_May_Jul,23,0,0,24.7,,MEDIUM
GRD-02611,STU-02611,2025,First_Term_Sep_Dec,31,1,0,24.0,80.3,MEDIUM
GRD-02612,STU-02612,2023,First_Term_Sep_Dec,11,0,0,30.3,,LOW
GRD-02613,STU-02613,2025,Third_Term_May_Jul,0,0,1,23.6,71.9,LOW
GRD-02614,STU-02614,2025,Third_Term_May_Jul,21,0,0,20.7,0.6,LOW
GRD-02615,STU-02615,2023,First_Term_Sep_Dec,24,0,0,31.0,,MEDIUM
GRD-02616,STU-02616,2024,Second_Term_Jan_Apr,0,0,1,24.8,66.0,LOW
GRD-02617,STU-02617,2023,First_Term_Sep_Dec,29,2,0,22.3,47.6,LOW
GRD-02618,STU-02618,2023,First_Term_Sep_Dec,13,0,0,28.1,,LOW
GRD-02619,STU-02619,2023,First_Term_Sep_Dec,24,0,0,32.3,0.2,LOW
GRD-02620,STU-02620,2025,Third_Term_May_Jul,18,0,0,31.2,,MEDIUM
GRD-02621,STU-02621,2023,Third_Term_May_Jul,54,1,0,31.3,62.5,MEDIUM
GRD-02622,STU-02622,2025,Third_Term_May_Jul,128,5,0,9.6,,HIGH
GRD-02623,STU-02623,2025,Third_Term_May_Jul,155,3,0,2.0,,HIGH
GRD-02624,STU-02624,2023,First_Term_Sep_Dec,21,0,0,89.6,4.0,LOW
GRD-02625,STU-02625,2024,Second_Term_Jan_Apr,20,0,0,29.7,,MEDIUM
GRD-02626,STU-02626,2025,Third_Term_May_Jul,23,1,0,90.3,5.1,LOW
GRD-02627,STU-02627,2023,First_Term_Sep_Dec,15,0,0,24.4,0.5,LOW
GRD-02628,STU-02628,2024,First_Term_Sep_Dec,68,2,0,26.5,72.8,MEDIUM
GRD-02629,STU-02629,2023,Third_Term_May_Jul,191,7,0,4.0,,HIGH
GRD-02630,STU-02630,2025,Third_Term_May_Jul,37,0,0,93.0,3.1,LOW
GRD-02631,STU-02631,2024,Third_Term_May_Jul,15,0,0,33.3,,MEDIUM
GRD-02632,STU-02632,2025,First_Term_Sep_Dec,0,0,1,89.7,2.8,LOW
GRD-02633,STU-02633,2025,Second_Term_Jan_Apr,15,0,0,39.2,0.7,LOW
GRD-02634,STU-02634,2025,Third_Term_May_Jul,123,5,0,3.2,,HIGH
GRD-02635,STU-02635,2024,First_Term_Sep_Dec,21,0,0,33.7,,MEDIUM
GRD-02636,STU-02636,2025,Third_Term_May_Jul,19,0,0,29.1,,MEDIUM
GRD-02637,STU-02637,2024,Third_Term_May_Jul,2,1,0,15.6,73.0,LOW
GRD-02638,STU-02638,2023,Second_Term_Jan_Apr,28,0,0,86.0,5.1,LOW
GRD-02639,STU-02639,2024,Second_Term_Jan_Apr,33,0,0,83.8,4.8,LOW
GRD-02640,STU-02640,2024,Third_Term_May_Jul,21,0,0,30.2,0.8,LOW
GRD-02641,STU-02641,2023,Third_Term_May_Jul,16,0,0,23.3,,MEDIUM
GRD-02642,STU-02642,2024,First_Term_Sep_Dec,3,0,0,25.5,46.4,LOW
GRD-02643,STU-02643,2025,Third_Term_May_Jul,30,1,0,21.7,76.2,LOW
GRD-02644,STU-02644,2025,Second_Term_Jan_Apr,35,0,0,72.6,7.3,LOW
GRD-02645,STU-02645,2023,Third_Term_May_Jul,105,1,0,1.0,,HIGH
GRD-02646,STU-02646,2024,First_Term_Sep_Dec,39,2,0,40.5,70.6,LOW
GRD-02647,STU-02647,2024,Third_Term_May_Jul,26,2,0,29.3,34.5,LOW
GRD-02648,STU-02648,2024,Second_Term_Jan_Apr,45,0,0,80.9,8.6,LOW
GRD-02649,STU-02649,2024,Second_Term_Jan_Apr,143,6,0,8.7,,HIGH
GRD-02650,STU-02650,2023,First_Term_Sep_Dec,90,3,0,3.2,,HIGH
GRD-02651,STU-02651,2023,Second_Term_Jan_Apr,7,0,0,28.4,83.8,LOW
GRD-02652,STU-02652,2024,First_Term_Sep_Dec,90,6,0,9.9,,HIGH
GRD-02653,STU-02653,2025,First_Term_Sep_Dec,13,0,0,40.0,0.3,LOW
GRD-02654,STU-02654,2025,First_Term_Sep_Dec,24,0,0,33.2,,MEDIUM
GRD-02655,STU-02655,2023,Third_Term_May_Jul,62,2,0,24.4,68.0,MEDIUM
GRD-02656,STU-02656,2025,Second_Term_Jan_Apr,51,1,0,24.5,55.8,MEDIUM
GRD-02657,STU-02657,2023,Third_Term_May_Jul,39,0,0,93.9,0.9,LOW
GRD-02658,STU-02658,2024,Third_Term_May_Jul,12,0,0,34.5,0.2,LOW
GRD-02659,STU-02659,2024,First_Term_Sep_Dec,14,0,0,91.7,0.8,LOW
GRD-02660,STU-02660,2024,Third_Term_May_Jul,50,0,0,39.4,62.7,LOW
GRD-02661,STU-02661,2023,First_Term_Sep_Dec,3,2,0,23.8,45.5,LOW
GRD-02662,STU-02662,2025,Second_Term_Jan_Apr,38,1,0,76.7,7.8,LOW
GRD-02663,STU-02663,2023,Second_Term_Jan_Apr,42,1,0,80.5,4.8,LOW
GRD-02664,STU-02664,2024,Third_Term_May_Jul,146,4,0,1.2,,HIGH
GRD-02665,STU-02665,2024,First_Term_Sep_Dec,16,0,0,32.2,,MEDIUM
GRD-02666,STU-02666,2023,First_Term_Sep_Dec,90,3,0,6.0,,HIGH
GRD-02667,STU-02667,2023,First_Term_Sep_Dec,25,1,0,34.1,70.9,LOW
GRD-02668,STU-02668,2025,First_Term_Sep_Dec,65,1,0,27.2,56.1,MEDIUM
GRD-02669,STU-02669,2024,Third_Term_May_Jul,60,1,0,39.2,66.2,MEDIUM
GRD-02670,STU-02670,2024,Third_Term_May_Jul,23,0,0,24.0,,MEDIUM
GRD-02671,STU-02671,2025,First_Term_Sep_Dec,16,0,0,27.8,0.6,LOW
GRD-02672,STU-02672,2024,Third_Term_May_Jul,28,0,0,90.7,5.4,LOW
GRD-02673,STU-02673,2023,First_Term_Sep_Dec,16,0,0,95.6,2.4,LOW
GRD-02674,STU-02674,2024,Second_Term_Jan_Apr,0,2,1,21.1,62.8,LOW
GRD-02675,STU-02675,2023,First_Term_Sep_Dec,90,0,0,8.0,,HIGH
GRD-02676,STU-02676,2023,Second_Term_Jan_Apr,60,2,0,26.1,73.2,MEDIUM
GRD-02677,STU-02677,2023,Second_Term_Jan_Apr,89,2,0,25.4,57.1,MEDIUM
GRD-02678,STU-02678,2025,First_Term_Sep_Dec,98,1,0,9.4,,HIGH
GRD-02679,STU-02679,2025,Second_Term_Jan_Apr,99,4,0,4.2,,HIGH
GRD-02680,STU-02680,2025,First_Term_Sep_Dec,17,0,0,27.8,,MEDIUM
GRD-02681,STU-02681,2023,First_Term_Sep_Dec,88,1,0,28.2,63.3,MEDIUM
GRD-02682,STU-02682,2023,Second_Term_Jan_Apr,32,1,0,88.7,3.5,LOW
GRD-02683,STU-02683,2023,Second_Term_Jan_Apr,9,1,0,21.2,50.8,LOW
GRD-02684,STU-02684,2024,Third_Term_May_Jul,22,2,0,34.9,74.3,LOW
GRD-02685,STU-02685,2023,First_Term_Sep_Dec,22,0,0,93.9,5.7,LOW
GRD-02686,STU-02686,2024,Second_Term_Jan_Apr,0,1,1,17.1,62.4,LOW
GRD-02687,STU-02687,2023,Second_Term_Jan_Apr,35,1,0,77.7,6.0,LOW
GRD-02688,STU-02688,2023,Second_Term_Jan_Apr,18,0,0,31.8,,MEDIUM
GRD-02689,STU-02689,2025,Third_Term_May_Jul,143,4,0,5.9,,HIGH
GRD-02690,STU-02690,2023,Third_Term_May_Jul,31,0,0,40.5,43.7,LOW
GRD-02691,STU-02691,2025,First_Term_Sep_Dec,0,0,1,18.6,68.4,LOW
GRD-02692,STU-02692,2023,First_Term_Sep_Dec,18,1,0,89.4,4.7,LOW
GRD-02693,STU-02693,2025,Second_Term_Jan_Apr,112,5,0,9.1,,HIGH
GRD-02694,STU-02694,2024,First_Term_Sep_Dec,53,1,0,23.3,66.9,MEDIUM
GRD-02695,STU-02695,2024,Third_Term_May_Jul,21,1,0,86.8,3.1,LOW
GRD-02696,STU-02696,2024,Third_Term_May_Jul,26,1,0,88.9,3.3,LOW
GRD-02697,STU-02697,2024,Third_Term_May_Jul,21,1,0,91.9,4.1,LOW
GRD-02698,STU-02698,2024,First_Term_Sep_Dec,16,0,0,36.3,0.7,LOW
GRD-02699,STU-02699,2025,Second_Term_Jan_Apr,139,0,0,4.8,,HIGH
GRD-02700,STU-02700,2025,Third_Term_May_Jul,29,0,0,100.0,2.9,LOW
GRD-02701,STU-02701,2023,Second_Term_Jan_Apr,32,0,0,76.3,5.0,LOW
GRD-02702,STU-02702,2024,Second_Term_Jan_Apr,39,1,0,79.8,3.7,LOW
GRD-02703,STU-02703,2025,Second_Term_Jan_Apr,42,1,0,73.5,6.0,LOW
GRD-02704,STU-02704,2023,First_Term_Sep_Dec,90,4,0,8.7,,HIGH
GRD-02705,STU-02705,2023,Second_Term_Jan_Apr,42,2,0,75.6,4.9,LOW
GRD-02706,STU-02706,2024,Second_Term_Jan_Apr,40,0,0,77.2,3.8,LOW
GRD-02707,STU-02707,2025,First_Term_Sep_Dec,16,0,0,25.3,,MEDIUM
GRD-02708,STU-02708,2023,Second_Term_Jan_Apr,16,0,0,33.6,,MEDIUM
GRD-02709,STU-02709,2023,Second_Term_Jan_Apr,145,1,0,3.5,,HIGH
GRD-02710,STU-02710,2024,Second_Term_Jan_Apr,37,0,0,76.6,3.5,LOW
GRD-02711,STU-02711,2024,Second_Term_Jan_Apr,56,1,0,25.8,77.8,MEDIUM
GRD-02712,STU-02712,2025,Second_Term_Jan_Apr,28,1,0,92.1,3.7,LOW
GRD-02713,STU-02713,2023,First_Term_Sep_Dec,29,0,0,28.2,49.3,LOW
GRD-02714,STU-02714,2024,First_Term_Sep_Dec,111,4,0,12.0,,HIGH
GRD-02715,STU-02715,2024,Second_Term_Jan_Apr,10,0,0,21.6,0.5,LOW
GRD-02716,STU-02716,2023,First_Term_Sep_Dec,0,1,1,39.1,50.9,LOW
GRD-02717,STU-02717,2024,Third_Term_May_Jul,0,1,1,100.0,3.5,LOW
GRD-02718,STU-02718,2025,Third_Term_May_Jul,22,3,0,18.8,51.3,MEDIUM
GRD-02719,STU-02719,2024,Third_Term_May_Jul,23,1,0,94.8,5.9,LOW
GRD-02720,STU-02720,2025,Second_Term_Jan_Apr,130,5,0,2.3,,HIGH
GRD-02721,STU-02721,2024,Second_Term_Jan_Apr,21,0,0,28.6,0.6,LOW
GRD-02722,STU-02722,2023,First_Term_Sep_Dec,14,1,0,96.8,2.0,LOW
