student_id,tenant_id,school_type,academic_year,term,fee_payment_days_late,paid_before_resumption,attendance_rate,consecutive_absences,score_avg,subject_failure_count,dropout_risk_label
STU-02891,1,elite_private,2023,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-02892,3,public_state,2023,Term2_Jan_Apr,23.3,0,56.6,3,55.7,1,MEDIUM
STU-02893,2,low_cost_private,2024,Term1_Sep_Dec,16.5,0,91.4,0,69.3,0,LOW
STU-02894,1,elite_private,2025,Term2_Jan_Apr,0,1,98.4,2,97.1,0,LOW
STU-02895,3,public_state,2025,Term2_Jan_Apr,19.0,0,68.3,0,33.3,4,MEDIUM
STU-02896,2,low_cost_private,2024,Term2_Jan_Apr,26.4,0,18.6,4,20,3,HIGH
STU-02897,1,elite_private,2024,Term1_Sep_Dec,14,0,,,,,WITHDRAWN
STU-02898,1,elite_private,2025,Term1_Sep_Dec,3.6,0,75.3,0,52.0,2,LOW
STU-02899,1,elite_private,2024,Term1_Sep_Dec,7.3,0,83.9,0,69.0,1,LOW
STU-02900,2,low_cost_private,2024,Term1_Sep_Dec,36.1,0,48.9,7,20,3,HIGH
STU-02901,3,public_state,2023,Term3_Apr_Jul,28.7,0,47.1,13,24.7,6,HIGH
STU-02902,3,public_state,2023,Term2_Jan_Apr,14.6,0,64.1,0,33.1,3,MEDIUM
STU-02903,2,low_cost_private,2024,Term2_Jan_Apr,67.5,0,47.1,15,26.5,6,HIGH
STU-02904,2,low_cost_private,2023,Term1_Sep_Dec,27.1,0,68.3,0,43.4,4,MEDIUM
STU-02905,1,elite_private,2024,Term1_Sep_Dec,0,1,83.3,1,54.1,0,LOW
STU-02906,2,low_cost_private,2023,Term1_Sep_Dec,16.4,0,45.8,14,48.7,2,HIGH
STU-02907,1,elite_private,2024,Term1_Sep_Dec,0,1,100,0,81.5,0,LOW
STU-02908,2,low_cost_private,2024,Term3_Apr_Jul,16.3,0,81.8,0,73.4,0,LOW
STU-02909,3,public_state,2024,Term1_Sep_Dec,56.5,0,48.8,3,58.2,0,MEDIUM
STU-02910,3,public_state,2025,Term3_Apr_Jul,17.3,0,50.5,7,46.7,0,MEDIUM
STU-02911,3,public_state,2025,Term3_Apr_Jul,23.2,0,42.8,1,63.9,0,MEDIUM
STU-02912,2,low_cost_private,2024,Term1_Sep_Dec,91.6,0,45.1,0,28.7,4,HIGH
STU-02913,1,elite_private,2024,Term1_Sep_Dec,0,1,98.4,2,81.9,0,LOW
STU-02914,3,public_state,2025,Term2_Jan_Apr,20.4,0,59.6,5,59.1,2,MEDIUM
STU-02915,3,public_state,2024,Term3_Apr_Jul,30.0,0,28.1,9,20,3,HIGH
STU-02916,2,low_cost_private,2024,Term1_Sep_Dec,43.4,0,41.5,15,45.9,1,HIGH
STU-02917,1,elite_private,2025,Term1_Sep_Dec,0,1,99.2,1,97.2,0,LOW
STU-02918,2,low_cost_private,2025,Term3_Apr_Jul,41.3,0,64.7,4,22.3,2,HIGH
STU-02919,3,public_state,2023,Term2_Jan_Apr,14.7,0,77.2,4,25,3,MEDIUM
STU-02920,1,elite_private,2023,Term3_Apr_Jul,0,1,99.2,1,86.0,0,LOW
STU-02921,3,public_state,2023,Term2_Jan_Apr,33.6,0,77.0,3,47.3,0,MEDIUM
STU-02922,1,elite_private,2024,Term1_Sep_Dec,0,1,99.2,1,83.2,0,LOW
STU-02923,3,public_state,2023,Term1_Sep_Dec,21.5,0,61.9,10,61.9,0,MEDIUM
STU-02924,2,low_cost_private,2023,Term3_Apr_Jul,42.3,0,32.9,12,38.0,3,HIGH
STU-02925,2,low_cost_private,2023,Term1_Sep_Dec,50.0,0,44.1,4,39.7,5,HIGH
STU-02926,2,low_cost_private,2024,Term1_Sep_Dec,49.7,0,48.3,10,39.0,3,HIGH
STU-02927,2,low_cost_private,2023,Term2_Jan_Apr,15.4,0,91.7,0,75.0,0,LOW
STU-02928,1,elite_private,2024,Term2_Jan_Apr,6.9,0,74.3,2,64.7,0,LOW
STU-02929,2,low_cost_private,2024,Term1_Sep_Dec,85.1,0,48.2,14,52.3,2,HIGH
STU-02930,1,elite_private,2023,Term1_Sep_Dec,0,1,98.4,2,89.3,0,LOW
STU-02931,1,elite_private,2025,Term1_Sep_Dec,0,1,87.5,0,55.5,4,LOW
STU-02932,3,public_state,2023,Term3_Apr_Jul,11.0,0,38.4,9,20,4,HIGH
STU-02933,1,elite_private,2024,Term1_Sep_Dec,0.4,0,100,0,87.5,0,LOW
STU-02934,2,low_cost_private,2023,Term2_Jan_Apr,64.8,0,53.0,7,58.8,0,MEDIUM
STU-02935,1,elite_private,2025,Term1_Sep_Dec,0,1,100,0,89.6,0,LOW
STU-02936,2,low_cost_private,2025,Term3_Apr_Jul,49.0,0,36.8,12,20,4,HIGH
STU-02937,2,low_cost_private,2025,Term1_Sep_Dec,29.6,0,80.7,2,61.9,0,LOW
STU-02938,2,low_cost_private,2023,Term3_Apr_Jul,26.7,0,47.6,10,27.2,3,HIGH
STU-02939,3,public_state,2024,Term1_Sep_Dec,16.6,0,50.9,4,20,2,MEDIUM
STU-02940,1,elite_private,2025,Term2_Jan_Apr,10.7,0,81.9,1,52.7,1,LOW
STU-02941,1,elite_private,2024,Term2_Jan_Apr,0,1,98.4,2,88.6,0,LOW
STU-02942,2,low_cost_private,2025,Term3_Apr_Jul,18.5,0,84.8,0,76.5,0,LOW
STU-02943,2,low_cost_private,2025,Term2_Jan_Apr,14.5,0,86.0,2,73.3,0,LOW
STU-02944,1,elite_private,2025,Term3_Apr_Jul,0,1,100,0,100,0,LOW
STU-02945,1,elite_private,2023,Term3_Apr_Jul,7.2,0,66.8,0,57.1,1,LOW
STU-02946,3,public_state,2024,Term2_Jan_Apr,30.6,0,73.6,3,51.0,0,MEDIUM
STU-02947,3,public_state,2024,Term2_Jan_Apr,4.2,0,43.3,11,50.1,3,HIGH
STU-02948,1,elite_private,2024,Term3_Apr_Jul,2.9,0,74.1,0,77.0,0,LOW
STU-02949,1,elite_private,2025,Term3_Apr_Jul,3.5,0,90.0,0,59.2,1,LOW
STU-02950,2,low_cost_private,2024,Term2_Jan_Apr,60.2,0,47.8,1,37.6,4,HIGH
STU-02951,2,low_cost_private,2023,Term2_Jan_Apr,22.2,0,56.0,2,24.9,5,HIGH
STU-02952,3,public_state,2025,Term1_Sep_Dec,7.9,0,51.0,1,32.2,2,MEDIUM
STU-02953,2,low_cost_private,2024,Term3_Apr_Jul,21.5,0,81.1,0,79.2,0,LOW
STU-02954,2,low_cost_private,2025,Term1_Sep_Dec,14.7,0,86.7,2,70.5,0,LOW
STU-02955,2,low_cost_private,2025,Term3_Apr_Jul,47.8,0,45.4,9,38.4,4,HIGH
STU-02956,2,low_cost_private,2025,Term1_Sep_Dec,31.4,0,35.1,7,43.9,2,HIGH
STU-02957,1,elite_private,2023,Term3_Apr_Jul,2.9,0,78.7,1,72.6,0,LOW
STU-02958,3,public_state,2025,Term2_Jan_Apr,18.2,0,66.3,1,54.4,2,MEDIUM
STU-02959,2,low_cost_private,2025,Term3_Apr_Jul,46.6,0,54.9,0,36.3,3,MEDIUM
STU-02960,3,public_state,2024,Term3_Apr_Jul,9.9,0,31.0,1,30.3,3,MEDIUM
STU-02961,2,low_cost_private,2023,Term1_Sep_Dec,58.4,0,63.0,10,33.4,3,HIGH
STU-02962,1,elite_private,2023,Term3_Apr_Jul,0,1,100,0,88.5,0,LOW
STU-02963,3,public_state,2023,Term2_Jan_Apr,12.8,0,60.3,0,30.6,3,MEDIUM
STU-02964,2,low_cost_private,2025,Term1_Sep_Dec,20.3,0,57.8,12,59.8,1,MEDIUM
STU-02965,3,public_state,2025,Term1_Sep_Dec,40.4,0,41.5,6,22.2,5,HIGH
STU-02966,2,low_cost_private,2023,Term3_Apr_Jul,73.6,0,62.9,0,29.0,4,HIGH
STU-02967,2,low_cost_private,2025,Term1_Sep_Dec,53.8,0,47.7,1,48.0,4,HIGH
STU-02968,1,elite_private,2023,Term2_Jan_Apr,0,1,97.6,3,100,0,LOW
STU-02969,2,low_cost_private,2023,Term1_Sep_Dec,78.2,0,51.0,9,20,6,HIGH
STU-02970,3,public_state,2023,Term2_Jan_Apr,7.1,0,92.6,0,76.2,0,LOW
STU-02971,3,public_state,2023,Term2_Jan_Apr,13.5,0,65.7,2,55.9,1,LOW
STU-02972,3,public_state,2025,Term3_Apr_Jul,7.9,0,84.5,0,81.4,0,LOW
STU-02973,2,low_cost_private,2023,Term1_Sep_Dec,16.9,0,61.6,7,57.2,1,MEDIUM
STU-02974,3,public_state,2024,Term1_Sep_Dec,20.1,0,69.0,0,45.1,4,MEDIUM
STU-02975,3,public_state,2025,Term1_Sep_Dec,18.4,0,61.1,0,38.6,3,MEDIUM
STU-02976,2,low_cost_private,2025,Term2_Jan_Apr,60.8,0,40.4,9,62.1,0,HIGH
STU-02977,2,low_cost_private,2023,Term3_Apr_Jul,22.3,0,51.6,6,52.3,2,MEDIUM
STU-02978,3,public_state,2025,Term1_Sep_Dec,9.6,0,54.4,13,58.1,1,MEDIUM
STU-02979,2,low_cost_private,2024,Term1_Sep_Dec,17.2,0,90.0,0,81.3,0,LOW
STU-02980,2,low_cost_private,2025,Term2_Jan_Apr,84.0,0,59.9,4,36.0,4,HIGH
STU-02981,3,public_state,2023,Term3_Apr_Jul,13.8,0,49.3,0,54.4,2,MEDIUM
STU-02982,3,public_state,2023,Term3_Apr_Jul,3.7,0,21.7,9,20,5,HIGH
STU-02983,3,public_state,2025,Term2_Jan_Apr,60,0,52.8,3,55.7,2,MEDIUM
STU-02984,2,low_cost_private,2024,Term3_Apr_Jul,25.3,0,60.0,1,49.3,1,MEDIUM
STU-02985,2,low_cost_private,2025,Term2_Jan_Apr,72.2,0,66.6,0,40.5,2,MEDIUM
STU-02986,1,elite_private,2025,Term3_Apr_Jul,0,1,100,0,80.5,0,LOW
STU-02987,2,low_cost_private,2023,Term2_Jan_Apr,43.6,0,56.5,4,57.8,1,MEDIUM
STU-02988,3,public_state,2024,Term3_Apr_Jul,6.3,0,45.5,6,33.4,2,MEDIUM
STU-02989,2,low_cost_private,2024,Term1_Sep_Dec,114.9,0,57.7,10,46.7,2,HIGH
STU-02990,2,low_cost_private,2024,Term3_Apr_Jul,83.3,0,52.7,7,43.7,1,HIGH
STU-02991,2,low_cost_private,2024,Term3_Apr_Jul,43.0,0,42.3,8,40.5,4,HIGH
STU-02992,2,low_cost_private,2023,Term2_Jan_Apr,79.3,0,69.7,0,50.1,3,MEDIUM
STU-02993,1,elite_private,2025,Term2_Jan_Apr,0,1,100,0,89.9,0,LOW
STU-02994,2,low_cost_private,2023,Term3_Apr_Jul,43.5,0,46.4,9,38.2,3,HIGH
STU-02995,1,elite_private,2023,Term3_Apr_Jul,0,1,99.2,1,90.3,0,LOW
STU-02996,2,low_cost_private,2023,Term3_Apr_Jul,59.8,0,50.3,0,21.4,4,MEDIUM
STU-02997,2,low_cost_private,2025,Term1_Sep_Dec,50.3,0,62.6,1,49.3,2,MEDIUM
STU-02998,3,public_state,2025,Term1_Sep_Dec,47.8,0,55.5,3,28.7,4,HIGH
STU-02999,1,elite_private,2024,Term1_Sep_Dec,3.8,0,59.3,3,43.0,5,MEDIUM
STU-03000,2,low_cost_private,2024,Term2_Jan_Apr,41.0,0,56.4,9,31.1,3,HIGH
STU-03001,2,low_cost_private,2024,Term2_Jan_Apr,27.4,0,56.0,1,35.5,4,MEDIUM
STU-03002,1,elite_private,2024,Term2_Jan_Apr,0,1,68.4,2,58.3,1,LOW
STU-03003,1,elite_private,2023,Term2_Jan_Apr,14,0,,,,,WITHDRAWN
STU-03004,1,elite_private,2024,Term1_Sep_Dec,0,1,99.2,1,93.0,0,LOW
STU-03005,2,low_cost_private,2024,Term3_Apr_Jul,44.9,0,24.7,6,26.3,3,HIGH
STU-03006,1,elite_private,2024,Term1_Sep_Dec,0,1,100,0,95.5,0,LOW
STU-03007,1,elite_private,2023,Term1_Sep_Dec,6.4,0,87.3,3,64.9,1,LOW
STU-03008,2,low_cost_private,2023,Term2_Jan_Apr,45.2,0,80.1,0,48.2,4,MEDIUM
STU-03009,1,elite_private,2024,Term1_Sep_Dec,0.6,0,44.5,3,62.6,0,MEDIUM
STU-03010,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,86.5,0,LOW
STU-03011,3,public_state,2025,Term3_Apr_Jul,36.3,0,36.3,5,58.3,2,MEDIUM
STU-03012,2,low_cost_private,2024,Term2_Jan_Apr,53.3,0,44.6,8,44.8,3,HIGH
STU-03013,1,elite_private,2023,Term1_Sep_Dec,12.2,0,89.1,1,64.9,0,LOW
STU-03014,3,public_state,2025,Term3_Apr_Jul,46.1,0,52.2,3,46.4,1,MEDIUM
STU-03015,2,low_cost_private,2025,Term3_Apr_Jul,67.2,0,77.0,10,53.3,2,MEDIUM
STU-03016,2,low_cost_private,2023,Term3_Apr_Jul,17.5,0,86.5,0,80.6,0,LOW
STU-03017,2,low_cost_private,2023,Term1_Sep_Dec,48.0,0,37.8,12,41.6,3,HIGH
STU-03018,3,public_state,2024,Term2_Jan_Apr,52.4,0,45.6,6,26.1,6,HIGH
STU-03019,1,elite_private,2023,Term3_Apr_Jul,0,1,80.0,0,50.1,1,LOW
STU-03020,1,elite_private,2023,Term2_Jan_Apr,0,1,97.1,2,95.9,0,LOW
STU-03021,2,low_cost_private,2024,Term2_Jan_Apr,22.4,0,60.6,0,54.4,2,MEDIUM
STU-03022,2,low_cost_private,2024,Term3_Apr_Jul,62.8,0,46.3,1,42.4,3,HIGH
STU-03023,1,elite_private,2024,Term3_Apr_Jul,0,1,100,0,98.3,0,LOW
STU-03024,2,low_cost_private,2024,Term3_Apr_Jul,32.2,0,21.7,13,46.4,3,HIGH
STU-03025,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,100,0,LOW
STU-03026,2,low_cost_private,2025,Term2_Jan_Apr,78.1,0,75.4,12,53.9,3,HIGH
STU-03027,2,low_cost_private,2023,Term2_Jan_Apr,21.3,0,58.0,7,53.8,2,MEDIUM
STU-03028,3,public_state,2024,Term2_Jan_Apr,11.3,0,70.8,0,47.1,3,MEDIUM
STU-03029,3,public_state,2024,Term2_Jan_Apr,5.9,0,70.1,1,82.5,0,LOW
STU-03030,3,public_state,2023,Term2_Jan_Apr,26.6,0,54.4,1,37.5,4,MEDIUM
STU-03031,3,public_state,2025,Term1_Sep_Dec,35.7,0,61.6,8,43.1,2,HIGH
STU-03032,3,public_state,2025,Term1_Sep_Dec,18.0,0,50.1,2,53.7,2,MEDIUM
STU-03033,3,public_state,2024,Term3_Apr_Jul,31.6,0,43.2,3,53.2,0,MEDIUM
STU-03034,2,low_cost_private,2025,Term2_Jan_Apr,86.0,0,58.3,9,67.2,0,MEDIUM
STU-03035,3,public_state,2024,Term3_Apr_Jul,27.9,0,35.5,11,23.6,3,HIGH
STU-03036,1,elite_private,2024,Term2_Jan_Apr,14,0,,,,,WITHDRAWN
STU-03037,2,low_cost_private,2025,Term3_Apr_Jul,41.8,0,38.2,4,27.6,4,HIGH
STU-03038,2,low_cost_private,2024,Term1_Sep_Dec,24.5,0,35.4,9,21.1,2,HIGH
STU-03039,3,public_state,2025,Term2_Jan_Apr,31.0,0,27.7,7,31.3,3,HIGH
STU-03040,2,low_cost_private,2025,Term1_Sep_Dec,7.1,0,43.6,0,20.5,3,MEDIUM
STU-03041,1,elite_private,2023,Term3_Apr_Jul,8.1,0,72.4,0,65.6,0,LOW
STU-03042,3,public_state,2023,Term2_Jan_Apr,27.8,0,58.0,3,20,3,HIGH
STU-03043,3,public_state,2023,Term1_Sep_Dec,6.8,0,89.6,0,68.8,0,LOW
STU-03044,2,low_cost_private,2025,Term2_Jan_Apr,34.4,0,26.2,7,40.0,2,HIGH
STU-03045,2,low_cost_private,2023,Term1_Sep_Dec,17.6,0,85.4,3,70.7,0,LOW
STU-03046,3,public_state,2025,Term1_Sep_Dec,2.7,0,76.8,6,25,4,MEDIUM
STU-03047,1,elite_private,2025,Term1_Sep_Dec,0,1,99.2,1,91.6,0,LOW
STU-03048,2,low_cost_private,2023,Term2_Jan_Apr,86.0,0,54.4,10,49.0,2,HIGH
STU-03049,1,elite_private,2024,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-03050,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,88.1,0,LOW
STU-03051,3,public_state,2023,Term3_Apr_Jul,6.1,0,64.1,2,66.5,1,LOW
STU-03052,3,public_state,2023,Term1_Sep_Dec,14.1,0,38.6,8,22.0,5,HIGH
STU-03053,1,elite_private,2025,Term1_Sep_Dec,0,1,99.2,1,96.1,0,LOW
STU-03054,3,public_state,2024,Term3_Apr_Jul,11.0,0,40.2,13,31.2,5,HIGH
STU-03055,2,low_cost_private,2023,Term1_Sep_Dec,16.9,0,91.7,0,71.8,0,LOW
STU-03056,1,elite_private,2024,Term2_Jan_Apr,0.8,0,53.2,0,38.9,2,MEDIUM
STU-03057,2,low_cost_private,2025,Term2_Jan_Apr,15.9,0,89.7,2,73.3,0,LOW
STU-03058,3,public_state,2024,Term1_Sep_Dec,53.2,0,37.4,6,46.9,3,HIGH
STU-03059,1,elite_private,2025,Term2_Jan_Apr,0,1,100,0,87.0,0,LOW
STU-03060,2,low_cost_private,2024,Term2_Jan_Apr,28.3,0,18.4,2,24.3,3,HIGH
STU-03061,2,low_cost_private,2023,Term2_Jan_Apr,54.3,0,49.5,5,37.6,4,HIGH
STU-03062,1,elite_private,2023,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-03063,1,elite_private,2024,Term2_Jan_Apr,0,1,79.4,0,74.9,0,LOW
STU-03064,1,elite_private,2025,Term1_Sep_Dec,0,1,100,0,93.7,0,LOW
STU-03065,3,public_state,2024,Term3_Apr_Jul,16.8,0,38.4,3,39.4,3,HIGH
STU-03066,3,public_state,2024,Term1_Sep_Dec,11.7,0,64.5,2,51.6,2,MEDIUM
STU-03067,1,elite_private,2023,Term2_Jan_Apr,0,1,99.2,1,91.1,0,LOW
STU-03068,1,elite_private,2024,Term2_Jan_Apr,0,1,86.0,5,73.3,0,LOW
STU-03069,3,public_state,2024,Term3_Apr_Jul,31.9,0,48.8,13,22.7,4,HIGH
STU-03070,3,public_state,2025,Term1_Sep_Dec,56.1,0,48.7,9,47.7,2,HIGH
STU-03071,1,elite_private,2023,Term3_Apr_Jul,0,1,99.2,1,94.0,0,LOW
STU-03072,3,public_state,2023,Term3_Apr_Jul,9.5,0,80.3,0,66.0,0,LOW
STU-03073,1,elite_private,2024,Term2_Jan_Apr,0,1,62.8,2,65.8,0,LOW
STU-03074,3,public_state,2024,Term3_Apr_Jul,55.1,0,24.7,8,46.1,2,HIGH
STU-03075,3,public_state,2023,Term2_Jan_Apr,59.6,0,54.0,0,34.6,5,HIGH
STU-03076,1,elite_private,2023,Term2_Jan_Apr,0,1,100,0,89.6,0,LOW
STU-03077,3,public_state,2024,Term1_Sep_Dec,21.5,0,67.1,5,53.9,2,MEDIUM
STU-03078,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,82.6,0,LOW
STU-03079,3,public_state,2023,Term2_Jan_Apr,17.6,0,57.9,5,55.5,0,MEDIUM
STU-03080,1,elite_private,2023,Term3_Apr_Jul,0,1,100,0,87.6,0,LOW
STU-03081,2,low_cost_private,2025,Term2_Jan_Apr,17.6,0,88.0,0,68.0,0,LOW
STU-03082,3,public_state,2023,Term3_Apr_Jul,36.3,0,41.3,9,26.2,4,HIGH
STU-03083,2,low_cost_private,2025,Term3_Apr_Jul,69.1,0,54.1,11,30.0,4,HIGH
STU-03084,1,elite_private,2023,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-03085,3,public_state,2023,Term3_Apr_Jul,30.4,0,47.8,0,41.4,2,MEDIUM
STU-03086,3,public_state,2023,Term1_Sep_Dec,23.0,0,61.0,0,35.3,2,MEDIUM
STU-03087,3,public_state,2024,Term1_Sep_Dec,10.5,0,59.3,2,55.6,1,MEDIUM
STU-03088,3,public_state,2025,Term1_Sep_Dec,24.6,0,60.2,5,34.2,4,HIGH
STU-03089,1,elite_private,2024,Term2_Jan_Apr,14,0,,,,,WITHDRAWN
STU-03090,3,public_state,2025,Term2_Jan_Apr,31.1,0,53.5,3,25.0,4,HIGH
STU-03091,3,public_state,2023,Term1_Sep_Dec,20.8,0,78.8,4,34.6,2,MEDIUM
STU-03092,2,low_cost_private,2023,Term3_Apr_Jul,16.9,0,82.4,0,76.6,0,LOW
STU-03093,2,low_cost_private,2024,Term2_Jan_Apr,50.3,0,48.1,16,45.1,3,HIGH
STU-03094,2,low_cost_private,2025,Term3_Apr_Jul,20.4,0,86.9,1,74.2,0,LOW
STU-03095,3,public_state,2023,Term1_Sep_Dec,10.6,0,54.3,0,20,3,MEDIUM
STU-03096,3,public_state,2025,Term3_Apr_Jul,21.6,0,34.2,4,20.8,4,HIGH
STU-03097,2,low_cost_private,2025,Term2_Jan_Apr,49.9,0,33.1,4,42.9,3,HIGH
STU-03098,3,public_state,2025,Term3_Apr_Jul,11.2,0,51.3,3,34.0,2,MEDIUM
STU-03099,3,public_state,2023,Term2_Jan_Apr,24.8,0,67.3,3,51.6,1,MEDIUM
STU-03100,2,low_cost_private,2023,Term3_Apr_Jul,82.6,0,39.3,6,44.8,1,HIGH
STU-03101,3,public_state,2023,Term2_Jan_Apr,16.1,0,41.2,0,35.1,3,MEDIUM
STU-03102,3,public_state,2025,Term2_Jan_Apr,4.9,0,57.5,0,39.0,2,MEDIUM
STU-03103,1,elite_private,2024,Term3_Apr_Jul,0,1,98.1,1,97.1,0,LOW
STU-03104,3,public_state,2025,Term2_Jan_Apr,8.7,0,88.6,1,77.1,0,LOW
STU-03105,3,public_state,2024,Term2_Jan_Apr,32.0,0,79.5,0,39.4,2,MEDIUM
STU-03106,2,low_cost_private,2024,Term1_Sep_Dec,58.9,0,56.9,5,47.3,2,MEDIUM
STU-03107,3,public_state,2025,Term2_Jan_Apr,9.7,0,77.3,1,23.2,5,MEDIUM
STU-03108,3,public_state,2024,Term3_Apr_Jul,39.8,0,45.4,3,31.8,3,HIGH
STU-03109,1,elite_private,2023,Term2_Jan_Apr,0,1,100,0,95.4,0,LOW
STU-03110,1,elite_private,2025,Term2_Jan_Apr,0,1,99.2,1,87.4,0,LOW
STU-03111,3,public_state,2023,Term1_Sep_Dec,5.1,0,92.4,1,76.6,0,LOW
STU-03112,3,public_state,2025,Term2_Jan_Apr,30.4,0,53.1,11,36.5,4,HIGH
STU-03113,3,public_state,2024,Term1_Sep_Dec,12.2,0,66.3,1,42.8,2,MEDIUM
STU-03114,1,elite_private,2023,Term1_Sep_Dec,14,0,,,,,WITHDRAWN
STU-03115,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,84.3,0,LOW
STU-03116,2,low_cost_private,2025,Term2_Jan_Apr,74.4,0,61.1,4,39.1,3,HIGH
STU-03117,3,public_state,2023,Term2_Jan_Apr,52.0,0,61.9,6,43.8,4,HIGH
STU-03118,1,elite_private,2023,Term2_Jan_Apr,0,1,98.4,2,91.3,0,LOW
STU-03119,3,public_state,2024,Term1_Sep_Dec,12.3,0,64.6,0,42.1,2,MEDIUM
STU-03120,1,elite_private,2024,Term1_Sep_Dec,12.1,0,90.0,0,69.3,0,LOW
STU-03121,3,public_state,2023,Term3_Apr_Jul,60,0,52.2,3,38.2,5,HIGH
STU-03122,1,elite_private,2024,Term1_Sep_Dec,0,1,99.2,1,94.9,0,LOW
STU-03123,2,low_cost_private,2023,Term3_Apr_Jul,14.6,0,57.6,4,56.8,2,MEDIUM
STU-03124,3,public_state,2023,Term1_Sep_Dec,35.1,0,67.7,10,36.6,4,HIGH
STU-03125,2,low_cost_private,2025,Term2_Jan_Apr,44.1,0,42.6,14,43.0,2,HIGH
STU-03126,2,low_cost_private,2023,Term2_Jan_Apr,29.6,0,61.7,1,53.7,2,MEDIUM
STU-03127,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,90.1,0,LOW
STU-03128,2,low_cost_private,2023,Term2_Jan_Apr,38.3,0,44.4,5,42.7,4,HIGH
STU-03129,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,93.2,0,LOW
STU-03130,1,elite_private,2024,Term3_Apr_Jul,0.6,0,64.3,2,47.8,1,MEDIUM
STU-03131,2,low_cost_private,2024,Term2_Jan_Apr,34.2,0,67.3,14,20,6,HIGH
STU-03132,2,low_cost_private,2025,Term1_Sep_Dec,54.3,0,57.5,2,32.2,4,HIGH
STU-03133,1,elite_private,2024,Term3_Apr_Jul,0,1,100,0,91.1,0,LOW
STU-03134,3,public_state,2024,Term1_Sep_Dec,23.7,0,44.3,7,20,4,HIGH
STU-03135,3,public_state,2024,Term2_Jan_Apr,3.1,0,53.2,5,36.1,2,MEDIUM
STU-03136,1,elite_private,2024,Term1_Sep_Dec,0,1,100,0,86.9,0,LOW
STU-03137,2,low_cost_private,2023,Term1_Sep_Dec,52.3,0,65.7,4,49.1,2,MEDIUM
STU-03138,1,elite_private,2023,Term3_Apr_Jul,0,1,98.7,0,88.3,0,LOW
STU-03139,2,low_cost_private,2024,Term1_Sep_Dec,98.8,0,63.8,10,33.9,5,HIGH
STU-03140,2,low_cost_private,2024,Term3_Apr_Jul,113.7,0,42.7,6,43.7,3,HIGH
STU-03141,2,low_cost_private,2023,Term1_Sep_Dec,19.2,0,84.2,1,83.4,0,LOW
STU-03142,2,low_cost_private,2024,Term3_Apr_Jul,17.9,0,85.1,2,82.3,0,LOW
STU-03143,1,elite_private,2023,Term3_Apr_Jul,11.1,0,57.7,4,66.2,1,MEDIUM
STU-03144,2,low_cost_private,2024,Term3_Apr_Jul,47.5,0,34.9,4,45.8,1,HIGH
STU-03145,3,public_state,2024,Term2_Jan_Apr,22.9,0,31.9,10,20,5,HIGH
STU-03146,2,low_cost_private,2024,Term3_Apr_Jul,45.0,0,42.9,10,39.7,3,HIGH
STU-03147,1,elite_private,2023,Term2_Jan_Apr,10.6,0,57.2,1,85,1,LOW
STU-03148,2,low_cost_private,2024,Term1_Sep_Dec,37.5,0,49.4,5,20.5,2,HIGH
STU-03149,2,low_cost_private,2025,Term1_Sep_Dec,17.0,0,56.7,15,42.1,3,HIGH
STU-03150,2,low_cost_private,2023,Term3_Apr_Jul,42.4,0,20.0,12,22.7,3,HIGH
STU-03151,2,low_cost_private,2025,Term1_Sep_Dec,20.4,0,88.0,0,73.3,0,LOW
STU-03152,2,low_cost_private,2024,Term2_Jan_Apr,87.3,0,52.1,9,35.6,4,HIGH
STU-03153,3,public_state,2025,Term3_Apr_Jul,32.6,0,49.5,5,33.5,7,HIGH
STU-03154,3,public_state,2025,Term1_Sep_Dec,31.2,0,38.5,3,24.5,4,HIGH
STU-03155,1,elite_private,2025,Term2_Jan_Apr,0,1,100,0,91.0,0,LOW
STU-03156,2,low_cost_private,2025,Term3_Apr_Jul,17.9,0,84.4,1,64.5,0,LOW
STU-03157,2,low_cost_private,2025,Term2_Jan_Apr,22.1,0,81.9,2,52.4,1,MEDIUM
STU-03158,2,low_cost_private,2025,Term2_Jan_Apr,26.1,0,49.0,12,71.2,0,MEDIUM
STU-03159,3,public_state,2024,Term2_Jan_Apr,21.6,0,51.6,11,28.4,4,HIGH
STU-03160,3,public_state,2025,Term2_Jan_Apr,24.7,0,40.9,6,23.3,4,HIGH
STU-03161,1,elite_private,2025,Term1_Sep_Dec,9.1,0,81.6,0,77.8,0,LOW
STU-03162,2,low_cost_private,2024,Term3_Apr_Jul,38.5,0,43.7,8,33.8,5,HIGH
STU-03163,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,96.5,0,LOW
STU-03164,2,low_cost_private,2024,Term1_Sep_Dec,16.6,0,77.3,0,41.1,4,MEDIUM
